dTph,50,75,100,150,200,300,400,600,800,1200,1600,2400,3200,4800,6400,9600,12800,19200,38400,51200
Error,2.801949784496625,3.1565144105880165,2.7526250163125163,2.7310562495853326,2.73492305019427,2.7315039324534918,2.7071271450450114,2.7065240047849115,2.771235341370846,2.7468027452719856,2.7431582064328057,2.7162525785651996,2.7742234480917864,2.768400758485956,2.7729165429147686,2.7500994997592056,2.7632914987635724,2.7862112378648662,2.8031133053357027,2.8197744477633586
0,120.25515747070312,364.5037841796875,400.09716796875,328.0646667480469,226.7407684326172,183.88906860351562,109.20059967041016,80.62675476074219,88.64533996582031,34.28461837768555,65.43972778320312,59.66157150268555,131.6124725341797,232.97299194335938,376.1497802734375,509.5626525878906,657.35791015625,880.506591796875,1171.376708984375,1314.1536865234375
1,11.296335220336914,13.817955017089844,19.37782859802246,8.911975860595703,69.4032211303711,29.501216888427734,6.614021301269531,16.712417602539062,24.50484848022461,63.438846588134766,14.966863632202148,9.353986740112305,65.80623626708984,171.93466186523438,209.55555725097656,549.5476684570312,705.7828369140625,847.246337890625,1690.442626953125,1488.829833984375
2,117.92655944824219,355.788818359375,331.1514892578125,299.543212890625,309.10601806640625,200.65994262695312,138.806640625,117.43582153320312,73.5592041015625,55.224403381347656,44.71794128417969,59.284481048583984,76.56964111328125,164.21255493164062,191.0212860107422,378.3752746582031,474.2795104980469,615.6365966796875,877.328125,1043.7930908203125
3,11.106546401977539,17.03118133544922,0.3849678039550781,17.728988647460938,10.546470642089844,55.92355728149414,13.18386459350586,21.507476806640625,52.589237213134766,5.25208854675293,17.552127838134766,83.99353790283203,202.094970703125,425.3013916015625,657.953369140625,923.9982299804688,1050.822265625,1134.728271484375,168.86273193359375,35.78609848022461
4,9.204404830932617,8.171539306640625,119.37954711914062,265.68560791015625,412.4593200683594,719.187255859375,937.1932983398438,1155.77392578125,1254.503173828125,1364.4476318359375,1507.97607421875,1774.204833984375,1899.7940673828125,2172.9990234375,2360.71630859375,4089.58642578125,2853.67822265625,2987.86962890625,707.1170654296875,263.5327453613281
5,80.22013092041016,323.87969970703125,413.955322265625,470.68841552734375,561.4766235351562,608.23046875,675.3837890625,680.0537109375,718.2860717773438,816.9365234375,1036.727294921875,1141.975830078125,1325.39892578125,1585.8870849609375,1660.144287109375,1899.326904296875,1578.729248046875,332.276123046875,37.81438446044922,86.52855682373047
6,448.084716796875,842.6792602539062,1084.6285400390625,1162.0172119140625,1162.803955078125,1193.642578125,1199.92626953125,1268.3990478515625,1361.587890625,1429.957763671875,1541.74560546875,1785.3291015625,1983.80859375,2182.947021484375,2391.60595703125,2714.001953125,1193.007080078125,104.67550659179688,249.28851318359375,107.13900756835938
7,528.6410522460938,550.6420288085938,540.0143432617188,561.0741577148438,552.82177734375,586.5570068359375,537.1973876953125,600.2619018554688,643.234619140625,720.6460571289062,783.7268676757812,915.4754028320312,1020.8014526367188,1139.8336181640625,1234.0992431640625,1138.9664306640625,1349.005126953125,1242.27587890625,1312.5889892578125,1293.7335205078125
8,60.28825378417969,166.22279357910156,408.0430603027344,691.7363891601562,968.5621337890625,1237.797119140625,1257.11474609375,1386.62890625,1373.2401123046875,1525.003662109375,1611.9149169921875,1793.04736328125,1899.660888671875,2088.544921875,2041.940673828125,1504.6435546875,829.561767578125,125.25390625,13.62567138671875,37.33378601074219
9,1214.6917724609375,1265.0220947265625,1250.696533203125,1248.0289306640625,1257.8927001953125,1240.74267578125,1287.8046875,1320.17333984375,1283.844970703125,1195.240478515625,1029.466064453125,938.317138671875,859.552490234375,791.6945190429688,584.7894897460938,613.6702270507812,500.548095703125,490.99029541015625,414.67242431640625,388.31195068359375
10,530.2330322265625,517.9688110351562,509.3256530761719,550.6827392578125,557.25244140625,539.6530151367188,581.73486328125,560.2847900390625,1140.6407470703125,679.6768798828125,741.0842895507812,855.1276245117188,954.5775146484375,1072.3629150390625,1185.5684814453125,1235.190185546875,1208.82958984375,1216.9661865234375,1278.4415283203125,1240.3621826171875
